Sales ID,Count,Open Date,Days to Make Sale,Car ID,Dealer ID,Temperature (F),Temperature Category,Weather Condition,Humidity (%),Wind Speed (mph),Wind Gust (mph),Wind Direction,Visibility (mi),Wind Chill (F),Precipitation (in),Fog (Y/N),Rain (Y/N),Snow (Y/N),Month,Month Order,Year
610727,1,12-Feb-2023,1,99110,1401,26.6,21-30,Light Snow,93,3.5,,NNE,2,22.6,0.01,N,N,Y,Feb,2,2023
610728,1,12-Feb-2023,5,99110,1217,26.6,21-30,Light Snow,93,6.9,,NNW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610729,1,12-Feb-2023,7,99110,1288,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610730,1,12-Feb-2023,1,99110,1336,26.6,21-30,Light Snow,93,6.9,,NNW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610731,1,12-Feb-2023,28,132120,1401,26.6,21-30,Light Snow,93,6.9,,NNW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610732,1,12-Feb-2023,26,99110,1402,26.6,21-30,Light Snow,93,6.9,,NNW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610733,1,12-Feb-2023,1,99110,1224,27,21-30,Light Snow,89,8.1,,NW,1.5,18.7,0.01,N,N,Y,Feb,2,2023
610734,1,12-Feb-2023,2,99110,1222,27,21-30,Light Snow,89,8.1,,NW,1.5,18.7,0.01,N,N,Y,Feb,2,2023
610735,1,12-Feb-2023,7,99110,1288,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610736,1,12-Feb-2023,1,99110,1217,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610737,1,12-Feb-2023,1,99110,1224,27,21-30,Light Snow,89,8.1,,NW,1.5,18.7,0.01,N,N,Y,Feb,2,2023
610738,1,12-Feb-2023,1,99110,1215,27,21-30,Light Snow,89,8.1,,NW,1.5,18.7,0.01,N,N,Y,Feb,2,2023
610739,1,12-Feb-2023,5,99110,1212,27,21-30,Light Snow,89,8.1,,NW,1.5,18.7,0.01,N,N,Y,Feb,2,2023
610740,1,12-Feb-2023,1,99110,1215,27,21-30,Light Snow,89,8.1,,NW,1.5,18.7,0.01,N,N,Y,Feb,2,2023
610741,1,12-Feb-2023,1,99110,1217,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610742,1,12-Feb-2023,1,99110,1212,27,21-30,Light Snow,89,8.1,,NW,1.5,18.7,0.01,N,N,Y,Feb,2,2023
610743,1,12-Feb-2023,2,99110,1288,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610744,1,12-Feb-2023,1,132120,1301,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610745,1,12-Feb-2023,1,99110,1217,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610746,1,12-Feb-2023,26,99110,1217,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610747,1,12-Feb-2023,5,99110,1215,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610748,1,12-Feb-2023,7,99110,1288,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610749,1,12-Feb-2023,19,99110,1224,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610750,1,12-Feb-2023,18,99110,1224,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610751,1,12-Feb-2023,6,132120,1301,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610752,1,12-Feb-2023,2,99110,1217,25,21-30,Heavy Snow,96,6.9,,NW,7,17.1,0.07,N,N,Y,Feb,2,2023
610753,1,12-Feb-2023,14,99110,1222,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610754,1,12-Feb-2023,1,99110,1217,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610755,1,12-Feb-2023,1,132120,1301,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610756,1,12-Feb-2023,26,99110,1217,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610757,1,12-Feb-2023,5,99110,1215,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610758,1,12-Feb-2023,1,99110,1336,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610759,1,12-Feb-2023,1,99110,1401,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610760,1,12-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610761,1,12-Feb-2023,4,99110,1224,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610762,1,12-Feb-2023,1,99110,1222,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610763,1,12-Feb-2023,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610764,1,12-Feb-2023,1,99110,1402,26.6,21-30,Light Snow,86,6.9,,NW,1.5,19.1,0.01,N,N,Y,Feb,2,2023
610765,1,12-Feb-2023,1,99110,1217,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610766,1,12-Feb-2023,1,132120,1224,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610767,1,12-Feb-2023,1,99110,1217,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610768,1,12-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610769,1,12-Feb-2023,1,99110,1224,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610770,1,12-Feb-2023,1,132120,1401,26.1,21-30,Light Snow,88,6.9,,WNW,1.5,18.4,0.01,N,N,Y,Feb,2,2023
610771,1,12-Feb-2023,4,99110,1301,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610772,1,12-Feb-2023,4,99110,1301,26.1,21-30,Light Snow,88,6.9,,WNW,1.5,18.4,0.01,N,N,Y,Feb,2,2023
610773,1,12-Feb-2023,1,99110,1217,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610774,1,12-Feb-2023,25,99110,1402,26.1,21-30,Light Snow,88,6.9,,WNW,1.5,18.4,0.01,N,N,Y,Feb,2,2023
610775,1,12-Feb-2023,1,99110,1215,26.1,21-30,Light Snow,88,6.9,,WNW,1.5,18.4,0.01,N,N,Y,Feb,2,2023
610776,1,12-Feb-2023,1,99110,1301,26.6,21-30,Light Snow,80,6.9,,NW,5,19.1,0,N,N,Y,Feb,2,2023
610777,1,12-Feb-2023,8,132120,1301,26.6,21-30,Light Snow,80,6.9,,NW,5,19.1,0,N,N,Y,Feb,2,2023
610778,1,12-Feb-2023,1,99110,1212,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610779,1,12-Feb-2023,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610780,1,12-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610781,1,12-Feb-2023,5,99110,1402,26.6,21-30,Light Snow,80,6.9,,NW,5,19.1,0,N,N,Y,Feb,2,2023
610782,1,12-Feb-2023,2,99110,1288,24.1,21-30,Heavy Snow,96,8.1,,NW,7,15.2,0.16,N,N,Y,Feb,2,2023
610783,1,12-Feb-2023,1,99110,1212,26.6,21-30,Light Snow,80,6.9,,NW,5,19.1,0,N,N,Y,Feb,2,2023
610784,1,12-Feb-2023,1,99110,1212,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610785,1,12-Feb-2023,7,99110,1288,23,21-30,Heavy Snow,92,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610786,1,12-Feb-2023,21,132120,1401,26.6,21-30,Overcast,80,8.1,,WNW,6,18.2,0,N,N,N,Feb,2,2023
610787,1,12-Feb-2023,1,99110,1288,23,21-30,Heavy Snow,92,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610788,1,12-Feb-2023,1,99110,1336,26.6,21-30,Overcast,80,8.1,,WNW,6,18.2,0,N,N,N,Feb,2,2023
610789,1,12-Feb-2023,29,99110,1212,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610790,1,12-Feb-2023,5,99110,1288,23,21-30,Heavy Snow,92,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610791,1,12-Feb-2023,1,99110,1301,26.6,21-30,Overcast,80,8.1,,WNW,6,18.2,0,N,N,N,Feb,2,2023
610792,1,12-Feb-2023,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610793,1,12-Feb-2023,2,99110,1224,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610794,1,12-Feb-2023,29,99110,1212,26.1,21-30,Overcast,84,8.1,,NW,8,17.6,0,N,N,N,Feb,2,2023
610795,1,12-Feb-2023,2,99110,1215,26.1,21-30,Overcast,84,8.1,,NW,8,17.6,0,N,N,N,Feb,2,2023
610796,1,12-Feb-2023,1,99110,1336,26.1,21-30,Overcast,84,8.1,,NW,8,17.6,0,N,N,N,Feb,2,2023
610797,1,12-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610798,1,12-Feb-2023,1,99110,1402,26.1,21-30,Overcast,84,8.1,,NW,8,17.6,0,N,N,N,Feb,2,2023
610799,1,12-Feb-2023,4,99110,1301,26.1,21-30,Overcast,84,8.1,,NW,8,17.6,0,N,N,N,Feb,2,2023
610800,1,12-Feb-2023,2,99110,1215,26.1,21-30,Overcast,84,8.1,,NW,8,17.6,0,N,N,N,Feb,2,2023
610801,1,12-Feb-2023,4,99110,1301,26.1,21-30,Overcast,84,8.1,,NW,8,17.6,0,N,N,N,Feb,2,2023
610802,1,12-Feb-2023,1,99110,1288,23,21-30,Heavy Snow,92,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610803,1,12-Feb-2023,1,99110,1301,23,21-30,Heavy Snow,92,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610804,1,12-Feb-2023,26,99110,1401,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610805,1,12-Feb-2023,1,99110,1215,26.1,21-30,Overcast,84,8.1,,NW,8,17.6,0,N,N,N,Feb,2,2023
610806,1,12-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610807,1,12-Feb-2023,1,147160,1401,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610808,1,12-Feb-2023,1,99110,1301,23,21-30,Heavy Snow,88,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610809,1,12-Feb-2023,1,99110,1301,25,21-30,Scattered Clouds,85,8.1,,NW,9,16.3,0,N,N,N,Feb,2,2023
610810,1,12-Feb-2023,5,99110,1402,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610811,1,12-Feb-2023,5,99110,1288,23,21-30,Heavy Snow,88,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610812,1,12-Feb-2023,1,99110,1217,23,21-30,Heavy Snow,88,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610813,1,12-Feb-2023,1,99110,1288,23,21-30,Heavy Snow,88,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610814,1,12-Feb-2023,13,99110,1212,25,21-30,Scattered Clouds,85,8.1,,NW,9,16.3,0,N,N,N,Feb,2,2023
610815,1,12-Feb-2023,1,99110,1288,23,21-30,Heavy Snow,88,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610816,1,12-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610817,1,12-Feb-2023,1,99110,1212,25,21-30,Scattered Clouds,85,8.1,,NW,9,16.3,0,N,N,N,Feb,2,2023
610818,1,12-Feb-2023,4,99110,1301,23,21-30,Heavy Snow,88,11.5,,NW,7,11.7,0.07,N,N,Y,Feb,2,2023
610819,1,12-Feb-2023,1,99110,1301,25,21-30,Scattered Clouds,85,8.1,,NW,9,16.3,0,N,N,N,Feb,2,2023
610820,1,12-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610821,1,12-Feb-2023,5,99110,1212,25,21-30,Scattered Clouds,85,8.1,,NW,9,16.3,0,N,N,N,Feb,2,2023
610822,1,12-Feb-2023,1,99110,1222,25,21-30,Scattered Clouds,85,8.1,,NW,9,16.3,0,N,N,N,Feb,2,2023
610823,1,12-Feb-2023,1,99110,1336,25,21-30,Scattered Clouds,85,8.1,,NW,9,16.3,0,N,N,N,Feb,2,2023
610824,1,12-Feb-2023,5,99110,1402,25,21-30,Overcast,81,11.5,,NW,10,14.2,0,N,N,N,Feb,2,2023
610825,1,12-Feb-2023,26,99110,1217,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610826,1,12-Feb-2023,1,99110,1217,25,21-30,Overcast,81,11.5,,NW,10,14.2,0,N,N,N,Feb,2,2023
610827,1,12-Feb-2023,1,99110,1222,25,21-30,Overcast,81,11.5,,NW,10,14.2,0,N,N,N,Feb,2,2023
610828,1,12-Feb-2023,1,99110,1336,25,21-30,Overcast,81,11.5,,NW,10,14.2,0,N,N,N,Feb,2,2023
610829,1,12-Feb-2023,5,99110,1224,24.8,21-30,Light Snow,80,13.8,,NW,5,12.9,0,N,N,Y,Feb,2,2023
610830,1,12-Feb-2023,26,99110,1336,24.8,21-30,Light Snow,86,13.8,,NNW,0.8,12.9,0.03,N,N,Y,Feb,2,2023
610831,1,12-Feb-2023,1,99110,1336,24.8,21-30,Light Snow,86,13.8,,NNW,0.8,12.9,0.03,N,N,Y,Feb,2,2023
610832,1,12-Feb-2023,27,99110,1301,24.8,21-30,Overcast,80,11.5,,NW,8,14,0,N,N,N,Feb,2,2023
610833,1,12-Feb-2023,16,87110,1301,24.8,21-30,Overcast,80,11.5,,NW,8,14,0,N,N,N,Feb,2,2023
610834,1,12-Feb-2023,4,99110,1301,21.9,21-30,Clear,82,12.7,24.2,NNW,7,9.8,0,N,N,N,Feb,2,2023
610835,1,12-Feb-2023,1,99110,1217,21.9,21-30,Clear,82,12.7,24.2,NNW,7,9.8,0,N,N,N,Feb,2,2023
610836,1,12-Feb-2023,4,99110,1402,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610837,1,12-Feb-2023,7,99110,1288,19.9,11-20,Clear,68,19.6,28.8,NW,7,4.3,0,N,N,N,Feb,2,2023
610838,1,13-Feb-2023,1,99110,1224,15.1,11-20,Partly Cloudy,39,20.7,28.8,WNW,10,-2.5,0,N,N,N,Feb,2,2023
610839,1,13-Feb-2023,4,99110,1212,15.1,11-20,Partly Cloudy,39,20.7,28.8,WNW,10,-2.5,0,N,N,N,Feb,2,2023
610840,1,13-Feb-2023,1,99110,1222,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610841,1,13-Feb-2023,1,99110,1301,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610842,1,13-Feb-2023,4,99110,1224,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610843,1,13-Feb-2023,4,87110,1215,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610844,1,13-Feb-2023,4,99110,1402,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610845,1,13-Feb-2023,4,99110,1224,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610846,1,13-Feb-2023,1,132120,1224,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610847,1,13-Feb-2023,2,99110,1224,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610848,1,13-Feb-2023,1,99110,1401,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610849,1,13-Feb-2023,5,99110,1402,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610850,1,13-Feb-2023,18,132120,1224,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610851,1,13-Feb-2023,1,99110,1301,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610852,1,13-Feb-2023,1,99110,1217,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610853,1,13-Feb-2023,4,99110,1212,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610854,1,13-Feb-2023,2,99110,1215,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610855,1,13-Feb-2023,6,99110,1288,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610856,1,13-Feb-2023,4,99110,1224,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610857,1,13-Feb-2023,1,132120,1402,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610858,1,13-Feb-2023,2,99110,1217,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610859,1,13-Feb-2023,1,99110,1401,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610860,1,13-Feb-2023,2,87110,1401,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610861,1,13-Feb-2023,1,147160,1288,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610862,1,13-Feb-2023,1,132120,1215,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610863,1,13-Feb-2023,1,99110,1401,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610864,1,13-Feb-2023,13,99110,1212,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610865,1,13-Feb-2023,4,99110,1215,12,11-20,Clear,42,15,29.9,WNW,7,-4,0,N,N,N,Feb,2,2023
610866,1,13-Feb-2023,1,99110,1215,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610867,1,13-Feb-2023,1,99110,1301,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610868,1,13-Feb-2023,4,99110,1215,16,11-20,Partly Cloudy,39,12.7,26.5,WNW,10,2.3,0,N,N,N,Feb,2,2023
610869,1,13-Feb-2023,1,132120,1215,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610870,1,13-Feb-2023,6,132120,1224,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610871,1,13-Feb-2023,4,99110,1217,14,11-20,Clear,41,12.7,25.3,WNW,7,-0.2,0,N,N,N,Feb,2,2023
610872,1,13-Feb-2023,4,99110,1217,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610873,1,13-Feb-2023,1,26151,1212,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610874,1,13-Feb-2023,4,99110,1301,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610875,1,13-Feb-2023,1,99110,1301,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610876,1,13-Feb-2023,1,99110,1401,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610877,1,13-Feb-2023,4,99110,1301,14,11-20,Clear,41,12.7,25.3,WNW,7,-0.2,0,N,N,N,Feb,2,2023
610878,1,13-Feb-2023,1,99110,1288,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610879,1,13-Feb-2023,4,99110,1402,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610880,1,13-Feb-2023,4,99110,1288,14,11-20,Clear,41,12.7,25.3,WNW,7,-0.2,0,N,N,N,Feb,2,2023
610881,1,13-Feb-2023,4,99110,1224,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610882,1,13-Feb-2023,1,99110,1301,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610883,1,13-Feb-2023,1,99110,1212,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610884,1,13-Feb-2023,4,99110,1402,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610885,1,13-Feb-2023,27,132120,1212,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610886,1,13-Feb-2023,21,99110,1301,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610887,1,13-Feb-2023,4,99110,1288,14,11-20,Clear,41,12.7,25.3,WNW,7,-0.2,0,N,N,N,Feb,2,2023
610888,1,13-Feb-2023,1,99110,1217,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610889,1,13-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610890,1,13-Feb-2023,1,99110,1217,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610891,1,13-Feb-2023,25,99110,1217,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610892,1,13-Feb-2023,2,99110,1215,17.1,11-20,Partly Cloudy,34,12.7,23,WNW,10,3.6,0,N,N,N,Feb,2,2023
610893,1,13-Feb-2023,1,99110,1217,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610894,1,13-Feb-2023,4,99110,1224,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610895,1,13-Feb-2023,1,99110,1212,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610896,1,13-Feb-2023,4,99110,1217,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610897,1,13-Feb-2023,1,99110,1217,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610898,1,13-Feb-2023,1,99110,1401,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610899,1,13-Feb-2023,6,99110,1288,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610900,1,13-Feb-2023,2,87110,1224,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610901,1,13-Feb-2023,4,99110,1217,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610902,1,13-Feb-2023,1,99110,1288,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610903,1,13-Feb-2023,17,99110,1222,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610904,1,13-Feb-2023,1,99110,1401,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610905,1,13-Feb-2023,1,99110,1215,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610906,1,13-Feb-2023,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610907,1,13-Feb-2023,1,99110,1217,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610908,1,13-Feb-2023,1,99110,1215,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610909,1,13-Feb-2023,1,99110,1336,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610910,1,13-Feb-2023,4,99110,1402,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610911,1,13-Feb-2023,1,132120,1301,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610912,1,13-Feb-2023,4,99110,1212,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610913,1,13-Feb-2023,4,99110,1212,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610914,1,13-Feb-2023,4,99110,1224,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610915,1,13-Feb-2023,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610916,1,13-Feb-2023,4,99110,1224,17.1,11-20,Partly Cloudy,33,11.5,19.6,NW,10,4.3,0,N,N,N,Feb,2,2023
610917,1,13-Feb-2023,4,99110,1224,12.9,11-20,Clear,37,18.4,25.3,WNW,7,-4.4,0,N,N,N,Feb,2,2023
610918,1,13-Feb-2023,1,99110,1301,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610919,1,13-Feb-2023,1,99110,1222,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610920,1,13-Feb-2023,27,99110,1217,12,11-20,Clear,35,10.4,27.6,WNW,7,-1.3,0,N,N,N,Feb,2,2023
610921,1,13-Feb-2023,1,99110,1301,16,11-20,Scattered Clouds,31,18.4,23,WNW,10,-0.4,0,N,N,N,Feb,2,2023
610922,1,13-Feb-2023,1,99110,1288,12,11-20,Clear,35,10.4,27.6,WNW,7,-1.3,0,N,N,N,Feb,2,2023
610923,1,13-Feb-2023,2,99110,1402,16,11-20,Scattered Clouds,31,18.4,23,WNW,10,-0.4,0,N,N,N,Feb,2,2023
610924,1,13-Feb-2023,1,99110,1301,16,11-20,Scattered Clouds,31,18.4,23,WNW,10,-0.4,0,N,N,N,Feb,2,2023
610925,1,13-Feb-2023,4,99110,1212,16,11-20,Scattered Clouds,31,18.4,23,WNW,10,-0.4,0,N,N,N,Feb,2,2023
610926,1,13-Feb-2023,1,99110,1215,16,11-20,Scattered Clouds,31,18.4,23,WNW,10,-0.4,0,N,N,N,Feb,2,2023
610927,1,13-Feb-2023,1,99110,1336,,,Clear,,,,,7,,0,N,N,N,Feb,2,2023
610928,1,13-Feb-2023,1,99110,1402,16,11-20,Scattered Clouds,31,18.4,23,WNW,10,-0.4,0,N,N,N,Feb,2,2023
610929,1,13-Feb-2023,1,99110,1401,16,11-20,Scattered Clouds,31,18.4,23,WNW,10,-0.4,0,N,N,N,Feb,2,2023
